,label,red,green,blue,hue,sat,val,img_height,img_width,total_px,short_path,full_path
19,0,0.356073351681,0.345707299886,0.313378815064,84.2815387428,0.331409266245,0.367917231448,512,383,196096,train/not_pizza/1042971.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1042971.jpg
20,0,0.498697529859,0.326514452398,0.153438465187,30.6060709522,0.711753135043,0.498703935371,512,512,262144,train/not_pizza/1044453.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1044453.jpg
21,0,0.592636188083,0.509042313977,0.329104126157,55.7676422586,0.51732980395,0.601284106289,512,512,262144,train/not_pizza/1049533.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1049533.jpg
22,0,0.463597763647,0.418051710911,0.353239237804,92.6189659145,0.420396190772,0.481268788471,512,512,262144,train/not_pizza/1050986.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1050986.jpg
23,0,0.465339055217,0.347397584098,0.316073721751,108.342088054,0.456644295435,0.469606368394,512,384,196608,train/not_pizza/105172.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/105172.jpg
24,0,0.34066559069,0.358715572086,0.238801573131,94.4296951702,0.420012834102,0.383707913749,512,512,262144,train/not_pizza/1052863.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1052863.jpg
25,0,0.345692793147,0.385390161311,0.239648196975,109.602153265,0.396223271004,0.407165516098,512,512,262144,train/not_pizza/1053027.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1053027.jpg
26,0,0.566075132957,0.445463655975,0.325456384712,54.7508364243,0.415319629724,0.568143606636,384,512,196608,train/not_pizza/106197.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/106197.jpg
27,0,0.463721522599,0.406519564632,0.363109220879,88.370590756,0.329814172099,0.473999931908,512,512,262144,train/not_pizza/1062577.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1062577.jpg
28,0,0.332272266068,0.43885415416,0.49382222099,169.915677549,0.424613020892,0.515400124301,512,512,262144,train/not_pizza/1066435.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1066435.jpg
29,0,0.430815098452,0.421349803085,0.295790147465,97.0447135533,0.337810418507,0.456814661132,384,512,196608,train/not_pizza/1069973.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1069973.jpg
30,0,0.511284418879,0.46245748826,0.415194190599,71.8141949561,0.314321947417,0.517587795057,384,512,196608,train/not_pizza/1074263.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1074263.jpg
31,0,0.560727536833,0.175855498694,0.166229311716,111.622635355,0.814011229063,0.563559223756,512,512,262144,train/not_pizza/1077130.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1077130.jpg
32,0,0.484470496774,0.424017867529,0.424430343366,167.68841794,0.232319118107,0.501827620274,512,382,195584,train/not_pizza/107868.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/107868.jpg
33,0,0.706304547445,0.577853416574,0.441004351178,30.3080811503,0.380063878221,0.706304547445,512,512,262144,train/not_pizza/1079117.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1079117.jpg
34,0,0.602364389363,0.364416864111,0.248594849461,53.584846547,0.648571640692,0.60271047457,512,384,196608,train/not_pizza/1081865.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1081865.jpg
35,0,0.410320272425,0.244980081181,0.182243505939,84.6801952261,0.528781721804,0.412811553953,512,512,262144,train/not_pizza/1086970.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1086970.jpg
36,0,0.495475258524,0.440767904013,0.289997116688,61.1332851841,0.453401190678,0.505994771723,512,512,262144,train/not_pizza/1090772.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1090772.jpg
37,0,0.572436602129,0.44080108632,0.349189016745,52.9656154278,0.445541993984,0.573563942448,512,512,262144,train/not_pizza/1092684.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1092684.jpg
38,0,0.378005353308,0.277756832315,0.189055512768,55.284558071,0.642433289316,0.380716875692,428,512,219136,train/not_pizza/1096029.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1096029.jpg
39,0,0.695248390085,0.439526748819,0.391856675119,106.775813291,0.494592252227,0.703386126065,512,512,262144,train/not_pizza/1097105.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1097105.jpg
40,0,0.516956068664,0.493858207562,0.409696661478,80.2088628541,0.340379619802,0.530726666346,306,512,156672,train/not_pizza/1103636.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1103636.jpg
41,0,0.544704846699,0.502465879006,0.245702351571,57.9023361579,0.611594981458,0.581602594865,292,512,149504,train/not_pizza/1107015.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1107015.jpg
42,0,0.630785053005,0.512357343645,0.404538809439,108.788195781,0.449278097808,0.647883423342,512,512,262144,train/not_pizza/1114252.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1114252.jpg
43,0,0.657282901457,0.48066426079,0.156158725726,37.3581716527,0.797431962887,0.657539278978,512,512,262144,train/not_pizza/1114260.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1114260.jpg
44,0,0.468761546767,0.372701250954,0.210269221271,60.2284116277,0.627811653845,0.487249200861,512,512,262144,train/not_pizza/1114506.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1114506.jpg
45,0,0.649227075355,0.605301881969,0.477472626221,103.4086262,0.343172557205,0.673671298425,512,512,262144,train/not_pizza/1115131.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1115131.jpg
46,0,0.500680883497,0.372841307597,0.359117491061,173.998909633,0.440469471573,0.51073039649,512,512,262144,train/not_pizza/1116455.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1116455.jpg
47,0,0.546690781834,0.455875221641,0.302571304373,90.4779636319,0.550136586397,0.582224205192,304,512,155648,train/not_pizza/1118505.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1118505.jpg
48,0,0.61773089816,0.33297150826,0.123249090889,29.1520744779,0.771854170312,0.617951178241,512,512,262144,train/not_pizza/1118825.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1118825.jpg
49,0,0.764587678352,0.511323336522,0.342763782447,45.2149992649,0.572353089922,0.764588098863,510,512,261120,train/not_pizza/1124142.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1124142.jpg
50,0,0.615501350093,0.464785770817,0.202857134065,41.3324195763,0.674532868155,0.617976644969,384,512,196608,train/not_pizza/112800.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/112800.jpg
51,0,0.446172952882,0.445504590984,0.428250359223,159.450919417,0.207854907262,0.485650672153,341,512,174592,train/not_pizza/1129666.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1129666.jpg
52,0,0.647553475081,0.438934964056,0.229323172664,40.2282123101,0.679930892741,0.649664991954,512,512,262144,train/not_pizza/1136102.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1136102.jpg
53,0,0.512812776798,0.46715074735,0.3638879013,68.1297083959,0.395726582206,0.519521107857,512,287,146944,train/not_pizza/1136780.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1136780.jpg
54,0,0.772786912273,0.616746819653,0.302329602926,40.0967782478,0.639896427301,0.772991798934,512,512,262144,train/not_pizza/1136824.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1136824.jpg
55,0,0.622656493393,0.508017176775,0.427587541104,78.8821734766,0.371895210051,0.629154074955,512,512,262144,train/not_pizza/1138610.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1138610.jpg
56,0,0.490648747655,0.393051519969,0.393321139085,159.094880441,0.342407994612,0.512391032558,512,382,195584,train/not_pizza/1142294.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1142294.jpg
57,0,0.453593843813,0.267985667641,0.214774872838,137.371988954,0.600481400056,0.457756486573,512,512,262144,train/not_pizza/1142363.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1142363.jpg
58,0,0.407612887007,0.347825001803,0.302011174956,52.6774471938,0.473706754991,0.41077206125,340,512,174080,train/not_pizza/1145244.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1145244.jpg
59,0,0.638058501136,0.584965457999,0.679622810795,177.850791655,0.286398638907,0.723663491534,512,512,262144,train/not_pizza/1146418.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1146418.jpg
60,0,0.57029600358,0.490886683634,0.296385957336,66.4883279358,0.506233278806,0.585230245007,512,512,262144,train/not_pizza/1146546.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1146546.jpg
61,0,0.237986189963,0.211968529823,0.168756714277,91.9876478304,0.52467006619,0.253552740843,306,512,156672,train/not_pizza/1149072.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1149072.jpg
62,0,0.414828572906,0.376067597249,0.322771616217,98.4907761914,0.38103946467,0.434870804189,384,512,196608,train/not_pizza/1149771.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1149771.jpg
63,0,0.568585447501,0.521171450611,0.394118777822,42.6694109731,0.392062709804,0.576982942201,512,512,262144,train/not_pizza/1155205.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1155205.jpg
64,0,0.628229007228,0.498538252618,0.328759663567,43.6391632157,0.519610854125,0.630115322551,512,512,262144,train/not_pizza/1155316.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1155316.jpg
65,0,0.40905530353,0.439877001031,0.402544336975,113.16925581,0.403995127678,0.498596683254,512,512,262144,train/not_pizza/1158443.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1158443.jpg
66,0,0.642694236141,0.45697579144,0.39918251245,110.730499864,0.486993097344,0.645182660284,512,512,262144,train/not_pizza/1162503.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1162503.jpg
67,0,0.292656050762,0.238761526331,0.194099726601,49.4428762691,0.376697686779,0.295757314979,384,512,196608,train/not_pizza/11628.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/11628.jpg
68,0,0.56999827317,0.542281870269,0.493858350851,105.612067063,0.350591308317,0.642109141107,384,512,196608,train/not_pizza/116447.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/116447.jpg
69,0,0.70142229954,0.528035022799,0.417108197306,72.4210703131,0.446393589126,0.708315412757,512,512,262144,train/not_pizza/1165377.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1165377.jpg
70,0,0.410803561859,0.359249157309,0.324964750421,118.134754519,0.344664128602,0.428212683769,512,384,196608,train/not_pizza/116611.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/116611.jpg
71,0,0.589010135247,0.499527257457,0.360892485763,60.686670327,0.39653706846,0.592218860185,512,508,260096,train/not_pizza/1166500.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1166500.jpg
72,0,0.480592418383,0.487999870635,0.442626493682,125.128079622,0.333467650072,0.545701233248,384,512,196608,train/not_pizza/116697.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/116697.jpg
73,0,0.498059039338,0.412848565153,0.22441033616,63.1038756746,0.573605656306,0.503684580636,512,512,262144,train/not_pizza/1170905.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1170905.jpg
74,0,0.646145575989,0.431490516337,0.288680613912,24.7162253373,0.588631218827,0.646148119114,512,512,262144,train/not_pizza/1178727.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1178727.jpg
75,0,0.536192860699,0.289492828254,0.283496274194,187.68591744,0.583419208857,0.544966962729,512,512,262144,train/not_pizza/1186024.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1186024.jpg
76,0,0.504103998857,0.425039592119,0.35045226398,106.51693305,0.469720856049,0.528771896618,512,512,262144,train/not_pizza/1189793.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1189793.jpg
77,0,0.40658792852,0.373712103735,0.309353580813,84.5245376808,0.421244836832,0.429701614751,512,512,262144,train/not_pizza/1189856.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1189856.jpg
78,0,0.571771712159,0.479231480074,0.341943288773,36.8446216187,0.441908468235,0.574246508358,512,512,262144,train/not_pizza/1190855.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1190855.jpg
79,0,0.694169835372,0.580321678623,0.372626450378,38.9572475608,0.50446503984,0.694197999297,384,512,196608,train/not_pizza/119355.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/119355.jpg
80,0,0.496262073445,0.389316655508,0.301912931361,53.5671051744,0.459794018466,0.498525610073,512,512,262144,train/not_pizza/1194422.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1194422.jpg
81,0,0.335872455077,0.318002294763,0.266486912825,80.8774501686,0.241141583419,0.350153048613,512,289,147968,train/not_pizza/1194662.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1194662.jpg
82,0,0.447273955797,0.480770114931,0.688253356402,237.661958871,0.409218086154,0.68918984113,382,512,195584,train/not_pizza/119507.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/119507.jpg
83,0,0.37704549607,0.347396790176,0.324365252761,120.614816021,0.467662322999,0.441084543216,512,384,196608,train/not_pizza/11954.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/11954.jpg
84,0,0.407037555088,0.296910577429,0.170357344121,37.5675606224,0.579697510632,0.407622639924,512,512,262144,train/not_pizza/1196284.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1196284.jpg
85,0,0.689885121047,0.594824063379,0.461216976929,99.0889692162,0.355208591604,0.694279956434,385,512,197120,train/not_pizza/1198852.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1198852.jpg
86,0,0.619977981408,0.476793723225,0.274586142898,51.7270573512,0.605444900548,0.623289472024,384,512,196608,train/not_pizza/1211430.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1211430.jpg
87,0,0.444749970552,0.389570326045,0.333838253537,43.6454541064,0.263981973527,0.44495596414,512,512,262144,train/not_pizza/1211682.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1211682.jpg
88,0,0.553715353828,0.428539809602,0.2008132017,60.5177655732,0.690865962425,0.565359964428,512,512,262144,train/not_pizza/1214900.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1214900.jpg
89,0,0.570997502804,0.427519861937,0.462976550067,153.011495265,0.422204194513,0.613852787107,512,512,262144,train/not_pizza/1216410.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1216410.jpg
90,0,0.451799563062,0.456284010992,0.417591603007,128.635209029,0.210649815825,0.486665930428,288,512,147456,train/not_pizza/1216433.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1216433.jpg
91,0,0.486774141879,0.403290697979,0.348308792027,41.8192179932,0.358068766381,0.487189345215,512,512,262144,train/not_pizza/1216850.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1216850.jpg
92,0,0.511838894521,0.333067647385,0.14620830945,30.533741528,0.727637767066,0.51187823195,341,512,174592,train/not_pizza/1217328.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1217328.jpg
93,0,0.667517922169,0.533767217462,0.305648042776,68.9932258052,0.508251098649,0.667978109314,512,512,262144,train/not_pizza/1219256.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1219256.jpg
94,0,0.55742625927,0.431960949535,0.35389807179,91.6051192759,0.56997783406,0.615556263919,512,512,262144,train/not_pizza/1221091.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1221091.jpg
95,0,0.726288884022,0.374434413471,0.235309449374,94.9276158636,0.722225770886,0.726296573238,512,512,262144,train/not_pizza/1221348.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1221348.jpg
96,0,0.534654454943,0.433085653756,0.311192591793,72.7100610948,0.490225208587,0.547382589892,512,512,262144,train/not_pizza/1221351.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1221351.jpg
97,0,0.6457817553,0.606415212257,0.497632580456,84.6357751547,0.341427655054,0.659890643148,512,512,262144,train/not_pizza/1222544.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1222544.jpg
98,0,0.697208200046,0.50427803687,0.305295648991,78.007726643,0.612252274933,0.73823505516,382,512,195584,train/not_pizza/122398.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/122398.jpg
99,0,0.700168015637,0.499849305798,0.251509772903,55.8317183885,0.65307485117,0.710207626971,289,512,147968,train/not_pizza/1224047.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1224047.jpg
100,0,0.377761182822,0.313637485449,0.266419546889,93.9713801409,0.4417369293,0.38327066441,512,384,196608,train/not_pizza/1227465.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1227465.jpg
101,0,0.547371032188,0.455704100744,0.405836240278,99.611540491,0.41505880258,0.565999241398,512,384,196608,train/not_pizza/1228912.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1228912.jpg
102,0,0.779821041047,0.581641107596,0.184059078148,40.0539566385,0.766165214553,0.781070870072,512,512,262144,train/not_pizza/1228951.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1228951.jpg
103,0,0.500404788422,0.38151470193,0.296120552229,35.5204164482,0.458636318313,0.500651302633,384,512,196608,train/not_pizza/1229768.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1229768.jpg
104,0,0.454332981997,0.480706832205,0.453237880495,145.186366264,0.320423356304,0.514876949516,384,512,196608,train/not_pizza/1231186.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1231186.jpg
105,0,0.501679811083,0.401976485094,0.309770266471,65.8548066362,0.474073206963,0.510472749267,512,512,262144,train/not_pizza/1233570.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1233570.jpg
106,0,0.558589214047,0.373952195841,0.292984839389,56.2352285323,0.573483215026,0.560809821403,387,512,198144,train/not_pizza/1236012.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1236012.jpg
107,0,0.402459817618,0.401336933244,0.280729621086,78.4438649911,0.445062451425,0.443674370452,384,512,196608,train/not_pizza/1238147.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1238147.jpg
108,0,0.469927747168,0.421842772121,0.377142014911,114.288197043,0.286379242872,0.496690268137,384,512,196608,train/not_pizza/1241027.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1241027.jpg
109,0,0.682351041161,0.579704638961,0.535187237384,114.436270706,0.354858907304,0.682473066578,512,512,262144,train/not_pizza/1241400.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1241400.jpg
110,0,0.635373794543,0.470195349433,0.225653297977,35.1083386007,0.65942183085,0.635406271831,512,512,262144,train/not_pizza/1243070.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1243070.jpg
111,0,0.533831976701,0.453255970782,0.385397240164,32.898751518,0.318137239694,0.534838697713,512,384,196608,train/not_pizza/1245873.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1245873.jpg
112,0,0.48986311813,0.443389707184,0.423692779818,81.2496918345,0.238511008397,0.490195296007,512,512,262144,train/not_pizza/1251325.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1251325.jpg
113,0,0.289910485156,0.203105413725,0.0830510953324,36.7214431833,0.762513594055,0.290340588546,512,512,262144,train/not_pizza/1264786.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1264786.jpg
114,0,0.623134856082,0.578024706388,0.475814809545,49.6057179265,0.311223536325,0.624465522087,512,384,196608,train/not_pizza/1265069.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1265069.jpg
115,0,0.612645021359,0.590269894592,0.583147449593,157.567054852,0.148634124342,0.641994449937,341,512,174592,train/not_pizza/1265927.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1265927.jpg
116,0,0.855810303542,0.699032234537,0.497574168476,35.2935399544,0.447038806526,0.855994934903,512,512,262144,train/not_pizza/1266698.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1266698.jpg
117,0,0.724651043153,0.455402541285,0.244373244507,26.7452437926,0.694519318579,0.724651668913,306,512,156672,train/not_pizza/1266958.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1266958.jpg
118,0,0.356576567088,0.35019918672,0.119615884502,78.9466182656,0.705435447329,0.379792173318,306,512,156672,train/not_pizza/1267383.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1267383.jpg
119,0,0.505786864001,0.411609846199,0.330567377406,34.6194901066,0.41767464091,0.506496766763,512,384,196608,train/not_pizza/1272135.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1272135.jpg
120,0,0.64609305224,0.574142331687,0.512134637828,82.379702421,0.310088249756,0.666804475425,384,512,196608,train/not_pizza/127249.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/127249.jpg
121,0,0.378036962623,0.30305694203,0.237491974429,35.7542079766,0.436857913797,0.378256948484,384,512,196608,train/not_pizza/1272503.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1272503.jpg
122,0,0.330591935291,0.390400827944,0.374266064089,152.843140663,0.306349860941,0.423651884448,384,512,196608,train/not_pizza/1274794.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1274794.jpg
123,0,0.336428998735,0.252378937451,0.116386885437,57.3002189876,0.726307481646,0.358311645653,512,512,262144,train/not_pizza/1275556.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1275556.jpg
124,0,0.620291059994,0.4797832675,0.340832818589,38.2757473824,0.495468573519,0.620421567526,512,512,262144,train/not_pizza/1275830.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1275830.jpg
125,0,0.392030311278,0.347244476467,0.29995872808,83.9512694761,0.430012462875,0.400399308889,512,512,262144,train/not_pizza/1279787.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1279787.jpg
126,0,0.490154233202,0.425570882404,0.303226578008,60.3714357273,0.376375068612,0.496937153988,512,512,262144,train/not_pizza/1283857.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1283857.jpg
127,0,0.64507120837,0.524614093652,0.45903628217,71.8453939088,0.365941228228,0.651443418137,384,512,196608,train/not_pizza/1285330.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/1285330.jpg
128,0,0.550830945932,0.526881505877,0.443286855237,78.0901214202,0.283147433968,0.575715937643,384,512,196608,train/not_pizza/128746.jpg,/Users/VanessaG/Desktop/pizza_class_data/train/not_pizza/128746.jpg
